date,closeprofit,positionprofit,dynbalance,fee
20170509,-271920.0000000003,-300,-290258.2700000003,18038.270000000008
20170510,-271800.0000000003,5939.999999999918,-283944.4100000004,18084.410000000007
20170511,-270540.00000000035,600,-288070.49000000034,18130.49000000001
20170512,-270540.00000000035,8339.999999999918,-280330.4900000004,18130.49000000001
20170515,-270540.00000000035,14159.999999999945,-274510.4900000004,18130.49000000001
20170516,-264480.0000000004,10979.999999999973,-271723.93000000046,18223.930000000004
20170517,-263520.00000000047,1979.9999999999727,-279810.8100000005,18270.81
20170518,-263520.00000000047,6839.999999999918,-274950.8100000006,18270.81
20170519,-261180.00000000055,0,-279637.47000000055,18457.470000000005
20170522,-269100.00000000047,240.00000000005457,-287504.1700000004,18644.17000000001
20170523,-280380.0000000006,-300,-299464.7700000006,18784.770000000008
20170524,-290700.0000000006,779.9999999999727,-308798.3900000006,18878.390000000003
20170525,-290700.0000000006,25979.99999999997,-283598.3900000006,18878.390000000003
20170526,-268680.0000000006,-2339.999999999918,-289946.3100000005,18926.31
20170531,-289140.0000000005,-4500,-312662.51000000053,19022.51
20170601,-293940.0000000005,1800,-311210.57000000053,19070.569999999996
20170602,-297120.0000000005,-2639.999999999918,-318926.7700000005,19166.77
20170605,-303780.00000000047,3240.0000000000546,-319754.6300000004,19214.63
20170606,-310800.0000000006,4859.999999999945,-325298.25000000064,19358.250000000004
20170607,-310800.0000000006,19379.99999999997,-310778.2500000006,19358.250000000004
20170608,-310800.0000000006,27420.00000000003,-302738.2500000006,19358.250000000004
20170609,-310800.0000000006,33059.99999999994,-297098.25000000064,19358.250000000004
20170612,-281220.0000000006,-300,-300927.4700000006,19407.470000000005
20170613,-285360.00000000064,-1380.0000000001091,-306196.89000000077,19456.890000000003
20170614,-290040.00000000076,9959.999999999945,-299586.09000000084,19506.09
20170615,-290040.00000000076,12359.999999999945,-297186.09000000084,19506.09
20170616,-290040.00000000076,23159.999999999945,-286386.09000000084,19506.09
20170619,-276720.0000000009,2759.9999999999454,-293514.6700000009,19554.670000000002
20170620,-277200.000000001,-540.0000000000546,-297343.23000000103,19603.23
20170621,-290700.000000001,7979.999999999973,-302469.510000001,19749.51
20170622,-290700.000000001,8700,-301749.510000001,19749.51
20170623,-286680.0000000011,4379.999999999973,-302148.1300000011,19848.13
20170626,-286680.0000000011,19319.99999999989,-287208.1300000012,19848.13
20170627,-276780.0000000011,1379.9999999999727,-295448.9500000011,20048.95
20170628,-289200.0000000012,1259.9999999999454,-308139.5100000013,20199.510000000006
20170629,-293640.0000000013,1500,-312489.9700000013,20349.970000000005
20170630,-299820.0000000013,-1200,-321470.4500000013,20450.450000000008
20170703,-303600.0000000013,2459.9999999999454,-321640.59000000136,20500.590000000007
20170704,-303600.0000000013,14100,-310000.5900000013,20500.590000000007
20170705,-294900.0000000013,10740.000000000055,-304710.33000000124,20550.330000000005
20170706,-299940.0000000012,-1260.0000000000819,-321850.3900000013,20650.390000000003
20170707,-306660.0000000012,-1140.0000000000546,-328550.4900000013,20750.49
20170710,-306660.0000000012,900,-326510.4900000012,20750.49
20170711,-306660.0000000012,9240.000000000055,-318170.49000000115,20750.49
20170712,-298860.0000000012,5459.999999999945,-314200.9500000013,20800.95
20170713,-300780.0000000012,4739.999999999918,-316891.5100000013,20851.51
20170714,-300780.0000000012,10620.000000000027,-311011.51000000123,20851.51
20170717,-319620.00000000105,1079.9999999999727,-339543.470000001,21003.469999999998
20170718,-318300.00000000105,300,-339053.83000000106,21053.829999999998
20170719,-318300.00000000105,24120.00000000003,-315233.83000000106,21053.829999999998
20170720,-318300.00000000105,29459.999999999945,-309893.8300000011,21053.829999999998
20170721,-294420.00000000105,3779.9999999999727,-311745.290000001,21105.289999999997
20170724,-294900.00000000105,840.0000000000546,-315216.770000001,21156.77
20170725,-298440.000000001,4079.9999999999727,-315568.090000001,21208.09
20170726,-298440.000000001,10320.000000000027,-309328.090000001,21208.09
