date,amount,price,sid,symbol,value
2016-08-30 15:00:00+00:00,1,2425.0,0,leg,-2425.0
2016-08-30 15:00:00+00:00,-1,418.0,1,right,418.0
2016-09-01 10:35:00+00:00,-1,2367.0,0,leg,2367.0
2016-09-01 10:35:00+00:00,1,410.5,1,right,-410.5
2016-09-01 15:00:00+00:00,1,2409.0,0,leg,-2409.0
2016-09-01 15:00:00+00:00,-1,419.0,1,right,419.0
2016-09-02 09:10:00+00:00,-1,2414.0,0,leg,2414.0
2016-09-02 09:10:00+00:00,1,423.5,1,right,-423.5
2016-09-02 15:00:00+00:00,1,2410.0,0,leg,-2410.0
2016-09-02 15:00:00+00:00,-1,419.5,1,right,419.5
2016-09-26 09:10:00+00:00,1,2344.0,0,leg,-2344.0
2016-09-26 09:10:00+00:00,-1,418.0,1,right,418.0
2016-09-26 15:00:00+00:00,-1,2317.0,0,leg,2317.0
2016-09-26 15:00:00+00:00,1,411.5,1,right,-411.5
2016-10-18 09:10:00+00:00,1,2408.0,0,leg,-2408.0
2016-10-18 09:10:00+00:00,-1,433.0,1,right,433.0
2016-10-18 15:00:00+00:00,-1,2430.0,0,leg,2430.0
2016-10-18 15:00:00+00:00,1,435.5,1,right,-435.5
2016-10-19 09:10:00+00:00,1,2505.0,0,leg,-2505.0
2016-10-19 09:10:00+00:00,-1,447.0,1,right,447.0
2016-10-19 15:00:00+00:00,-1,2443.0,0,leg,2443.0
2016-10-19 15:00:00+00:00,1,436.0,1,right,-436.0
2016-10-27 11:05:00+00:00,-1,2523.0,0,leg,2523.0
2016-10-27 11:05:00+00:00,1,478.0,1,right,-478.0
2016-10-27 15:00:00+00:00,1,2518.0,0,leg,-2518.0
2016-10-27 15:00:00+00:00,-1,478.0,1,right,478.0
2016-11-01 13:45:00+00:00,1,2629.0,0,leg,-2629.0
2016-11-01 13:45:00+00:00,-1,502.5,1,right,502.5
2016-11-01 15:00:00+00:00,-1,2631.0,0,leg,2631.0
2016-11-01 15:00:00+00:00,1,506.0,1,right,-506.0
2016-11-02 09:10:00+00:00,1,2658.0,0,leg,-2658.0
2016-11-02 09:10:00+00:00,-1,507.0,1,right,507.0
2016-11-02 15:00:00+00:00,-1,2615.0,0,leg,2615.0
2016-11-02 15:00:00+00:00,1,492.5,1,right,-492.5
2016-11-09 09:10:00+00:00,-1,2886.0,0,leg,2886.0
2016-11-09 09:10:00+00:00,1,543.0,1,right,-543.0
2016-11-09 15:00:00+00:00,1,3013.0,0,leg,-3013.0
2016-11-09 15:00:00+00:00,-1,551.5,1,right,551.5
2016-11-11 09:10:00+00:00,-1,2986.0,0,leg,2986.0
2016-11-11 09:10:00+00:00,1,596.5,1,right,-596.5
2016-11-11 15:00:00+00:00,1,3139.0,0,leg,-3139.0
2016-11-11 15:00:00+00:00,-1,614.5,1,right,614.5
2016-11-14 09:30:00+00:00,-1,2979.0,0,leg,2979.0
2016-11-14 09:30:00+00:00,1,616.0,1,right,-616.0
2016-11-14 15:00:00+00:00,1,2933.0,0,leg,-2933.0
2016-11-14 15:00:00+00:00,-1,624.0,1,right,624.0
2016-11-25 11:05:00+00:00,1,3051.0,0,leg,-3051.0
2016-11-25 11:05:00+00:00,-1,640.0,1,right,640.0
2016-11-25 15:00:00+00:00,-1,3147.0,0,leg,3147.0
2016-11-25 15:00:00+00:00,1,655.0,1,right,-655.0
2016-12-07 10:40:00+00:00,1,3380.0,0,leg,-3380.0
2016-12-07 10:40:00+00:00,-1,631.0,1,right,631.0
2016-12-07 15:00:00+00:00,-1,3392.0,0,leg,3392.0
2016-12-07 15:00:00+00:00,1,646.0,1,right,-646.0
2016-12-19 11:05:00+00:00,-1,3230.0,0,leg,3230.0
2016-12-19 11:05:00+00:00,1,575.0,1,right,-575.0
2016-12-19 15:00:00+00:00,1,3194.0,0,leg,-3194.0
2016-12-19 15:00:00+00:00,-1,566.5,1,right,566.5
2016-12-20 09:10:00+00:00,-1,3163.0,0,leg,3163.0
2016-12-20 09:10:00+00:00,1,571.0,1,right,-571.0
2016-12-20 15:00:00+00:00,1,3181.0,0,leg,-3181.0
2016-12-20 15:00:00+00:00,-1,573.0,1,right,573.0
2016-12-26 09:15:00+00:00,-1,2944.0,0,leg,2944.0
2016-12-26 09:15:00+00:00,1,548.5,1,right,-548.5
2016-12-26 15:00:00+00:00,1,2919.0,0,leg,-2919.0
2016-12-26 15:00:00+00:00,-1,553.5,1,right,553.5
2016-12-27 09:25:00+00:00,-1,2910.0,0,leg,2910.0
2016-12-27 09:25:00+00:00,1,551.0,1,right,-551.0
2016-12-27 15:00:00+00:00,1,2989.0,0,leg,-2989.0
2016-12-27 15:00:00+00:00,-1,560.5,1,right,560.5
2017-01-10 10:45:00+00:00,1,3113.0,0,leg,-3113.0
2017-01-10 10:45:00+00:00,-1,588.0,1,right,588.0
2017-01-10 15:00:00+00:00,-1,3167.0,0,leg,3167.0
2017-01-10 15:00:00+00:00,1,594.0,1,right,-594.0
2017-01-16 09:25:00+00:00,-1,3303.0,0,leg,3303.0
2017-01-16 09:25:00+00:00,1,640.0,1,right,-640.0
2017-01-16 15:00:00+00:00,1,3377.0,0,leg,-3377.0
2017-01-16 15:00:00+00:00,-1,651.5,1,right,651.5
2017-02-03 09:35:00+00:00,-1,3226.0,0,leg,3226.0
2017-02-03 09:35:00+00:00,1,641.5,1,right,-641.5
2017-02-03 15:00:00+00:00,1,3139.0,0,leg,-3139.0
2017-02-03 15:00:00+00:00,-1,613.5,1,right,613.5
2017-02-08 09:10:00+00:00,-1,3147.0,0,leg,3147.0
2017-02-08 09:10:00+00:00,1,627.0,1,right,-627.0
2017-02-08 15:00:00+00:00,1,3232.0,0,leg,-3232.0
2017-02-08 15:00:00+00:00,-1,641.5,1,right,641.5
2017-02-16 13:35:00+00:00,1,3471.0,0,leg,-3471.0
2017-02-16 13:35:00+00:00,-1,709.0,1,right,709.0
2017-02-16 15:00:00+00:00,-1,3401.0,0,leg,3401.0
2017-02-16 15:00:00+00:00,1,689.5,1,right,-689.5
2017-02-17 10:05:00+00:00,1,3467.0,0,leg,-3467.0
2017-02-17 10:05:00+00:00,-1,701.0,1,right,701.0
2017-02-17 15:00:00+00:00,-1,3469.0,0,leg,3469.0
2017-02-17 15:00:00+00:00,1,702.0,1,right,-702.0
2017-02-20 09:15:00+00:00,1,3500.0,0,leg,-3500.0
2017-02-20 09:15:00+00:00,-1,703.0,1,right,703.0
2017-02-20 15:00:00+00:00,-1,3546.0,0,leg,3546.0
2017-02-20 15:00:00+00:00,1,711.0,1,right,-711.0
2017-02-27 09:10:00+00:00,1,3585.0,0,leg,-3585.0
2017-02-27 09:10:00+00:00,-1,710.5,1,right,710.5
