Datetime,leg,right,cash
2015-07-13 00:00:00+00:00,0.0,0.0,999005.472
2015-07-14 00:00:00+00:00,0.0,0.0,999005.472
2015-07-15 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-16 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-17 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-18 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-20 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-21 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-22 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-23 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-24 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-25 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-27 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-28 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-29 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-30 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-07-31 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-08-01 00:00:00+00:00,0.0,0.0,998794.1199999999
2015-08-03 00:00:00+00:00,0.0,0.0,999262.4559999998
2015-08-04 00:00:00+00:00,0.0,0.0,999262.4559999998
2015-08-05 00:00:00+00:00,0.0,0.0,999262.4559999998
2015-08-06 00:00:00+00:00,0.0,0.0,999262.4559999998
2015-08-07 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-08 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-10 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-11 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-12 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-13 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-14 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-15 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-17 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-18 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-19 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-20 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-21 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-22 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-24 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-25 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-26 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-27 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-28 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-29 00:00:00+00:00,0.0,0.0,998930.8979999998
2015-08-31 00:00:00+00:00,0.0,0.0,999569.2789999997
2015-09-01 00:00:00+00:00,0.0,0.0,999569.2789999997
2015-09-02 00:00:00+00:00,0.0,0.0,999569.2789999997
2015-09-07 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-08 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-09 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-10 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-11 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-12 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-14 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-15 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-16 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-17 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-18 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-19 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-21 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-22 00:00:00+00:00,0.0,0.0,998927.6799999998
2015-09-23 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-09-24 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-09-25 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-09-28 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-09-29 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-09-30 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-08 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-09 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-10 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-12 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-13 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-14 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-15 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-16 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-17 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-19 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-20 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-21 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-22 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-23 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-24 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-26 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-27 00:00:00+00:00,0.0,0.0,998636.3839999998
2015-10-28 00:00:00+00:00,0.0,0.0,998145.6019999998
2015-10-29 00:00:00+00:00,0.0,0.0,998145.6019999998
2015-10-30 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-10-31 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-11-02 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-11-03 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-11-04 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-11-05 00:00:00+00:00,0.0,0.0,998134.7759999998
2015-11-06 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-07 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-09 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-10 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-11 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-12 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-13 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-14 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-16 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-17 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-18 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-19 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-20 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-21 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-23 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-24 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-25 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-26 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-27 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-28 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-11-30 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-01 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-02 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-03 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-04 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-05 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-07 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-08 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-09 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-10 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-11 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-12 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-14 00:00:00+00:00,0.0,0.0,998024.2799999999
2015-12-15 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-16 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-17 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-18 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-19 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-21 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-22 00:00:00+00:00,0.0,0.0,997815.0779999999
2015-12-23 00:00:00+00:00,0.0,0.0,997635.5569999998
2015-12-24 00:00:00+00:00,0.0,0.0,997635.5569999998
2015-12-25 00:00:00+00:00,0.0,0.0,997635.5569999998
2015-12-26 00:00:00+00:00,0.0,0.0,997635.5569999998
2015-12-28 00:00:00+00:00,0.0,0.0,997695.8819999999
2015-12-29 00:00:00+00:00,0.0,0.0,997695.8819999999
2015-12-30 00:00:00+00:00,0.0,0.0,997755.8589999998
2015-12-31 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-04 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-05 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-06 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-07 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-08 00:00:00+00:00,0.0,0.0,997755.8589999998
2016-01-09 00:00:00+00:00,1754.0,0.0,995955.1099999999
2016-01-11 00:00:00+00:00,0.0,0.0,997636.1599999999
2016-01-12 00:00:00+00:00,0.0,0.0,997636.1599999999
2016-01-13 00:00:00+00:00,0.0,0.0,997636.1599999999
2016-01-14 00:00:00+00:00,0.0,0.0,997636.1599999999
2016-01-15 00:00:00+00:00,0.0,0.0,998076.467
2016-01-16 00:00:00+00:00,0.0,0.0,998076.467
2016-01-18 00:00:00+00:00,0.0,0.0,998076.467
2016-01-19 00:00:00+00:00,0.0,0.0,998076.467
2016-01-20 00:00:00+00:00,0.0,0.0,998076.467
2016-01-21 00:00:00+00:00,0.0,0.0,998076.467
2016-01-22 00:00:00+00:00,0.0,0.0,998076.467
2016-01-23 00:00:00+00:00,0.0,0.0,998076.467
2016-01-25 00:00:00+00:00,0.0,0.0,998076.467
2016-01-26 00:00:00+00:00,0.0,0.0,998076.467
2016-01-27 00:00:00+00:00,0.0,0.0,998076.467
2016-01-28 00:00:00+00:00,0.0,0.0,997766.407
2016-01-29 00:00:00+00:00,0.0,0.0,997766.407
2016-01-30 00:00:00+00:00,0.0,0.0,997766.407
2016-02-01 00:00:00+00:00,0.0,0.0,997766.407
2016-02-02 00:00:00+00:00,0.0,0.0,997766.407
2016-02-03 00:00:00+00:00,0.0,0.0,997766.407
2016-02-04 00:00:00+00:00,0.0,0.0,997766.407
2016-02-05 00:00:00+00:00,0.0,0.0,997766.407
2016-02-15 00:00:00+00:00,0.0,0.0,997766.407
2016-02-16 00:00:00+00:00,0.0,0.0,997805.882
2016-02-17 00:00:00+00:00,0.0,0.0,997805.882
2016-02-18 00:00:00+00:00,0.0,0.0,997805.882
2016-02-19 00:00:00+00:00,0.0,0.0,997805.882
2016-02-20 00:00:00+00:00,0.0,0.0,997805.882
2016-02-22 00:00:00+00:00,0.0,0.0,997805.882
2016-02-23 00:00:00+00:00,0.0,0.0,997414.566
2016-02-24 00:00:00+00:00,0.0,0.0,997414.566
2016-02-25 00:00:00+00:00,0.0,0.0,997414.566
2016-02-26 00:00:00+00:00,0.0,0.0,997414.566
2016-02-27 00:00:00+00:00,0.0,0.0,997414.566
2016-02-29 00:00:00+00:00,0.0,0.0,997414.566
2016-03-01 00:00:00+00:00,0.0,0.0,997414.566
2016-03-02 00:00:00+00:00,0.0,0.0,997414.566
2016-03-03 00:00:00+00:00,0.0,0.0,997414.566
2016-03-04 00:00:00+00:00,0.0,0.0,997414.566
2016-03-05 00:00:00+00:00,0.0,0.0,997414.566
2016-03-07 00:00:00+00:00,0.0,0.0,997414.566
2016-03-08 00:00:00+00:00,0.0,0.0,997414.566
2016-03-09 00:00:00+00:00,0.0,0.0,997682.002
2016-03-10 00:00:00+00:00,0.0,0.0,997682.002
2016-03-11 00:00:00+00:00,0.0,0.0,997682.002
2016-03-12 00:00:00+00:00,0.0,0.0,997682.002
2016-03-14 00:00:00+00:00,0.0,0.0,997682.002
2016-03-15 00:00:00+00:00,0.0,0.0,997682.002
2016-03-16 00:00:00+00:00,0.0,0.0,997682.002
2016-03-17 00:00:00+00:00,0.0,0.0,997682.002
2016-03-18 00:00:00+00:00,0.0,0.0,997682.002
2016-03-19 00:00:00+00:00,0.0,0.0,997682.002
2016-03-21 00:00:00+00:00,0.0,0.0,997682.002
2016-03-22 00:00:00+00:00,0.0,0.0,997682.002
2016-03-23 00:00:00+00:00,0.0,0.0,997682.002
2016-03-24 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-25 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-26 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-28 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-29 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-30 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-03-31 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-04-01 00:00:00+00:00,0.0,0.0,997779.9369999999
2016-04-05 00:00:00+00:00,0.0,0.0,998047.9309999999
2016-04-06 00:00:00+00:00,0.0,0.0,998047.9309999999
2016-04-07 00:00:00+00:00,0.0,0.0,998047.9309999999
2016-04-08 00:00:00+00:00,0.0,0.0,998047.9309999999
2016-04-09 00:00:00+00:00,2250.0,0.0,995850.6859999999
2016-04-11 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-12 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-13 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-14 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-15 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-16 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-18 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-19 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-20 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-21 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-22 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-23 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-25 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-26 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-27 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-28 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-04-29 00:00:00+00:00,0.0,0.0,998475.6269999999
2016-05-03 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-04 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-05 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-06 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-09 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-10 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-11 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-12 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-13 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-16 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-17 00:00:00+00:00,0.0,0.0,999131.8799999999
2016-05-18 00:00:00+00:00,0.0,0.0,998220.102
2016-05-19 00:00:00+00:00,0.0,0.0,998220.102
2016-05-20 00:00:00+00:00,0.0,0.0,998220.102
2016-05-23 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-24 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-25 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-26 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-27 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-30 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-05-31 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-01 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-02 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-03 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-06 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-07 00:00:00+00:00,0.0,0.0,998349.1199999999
2016-06-08 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-13 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-14 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-15 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-16 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-17 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-20 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-21 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-22 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-23 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-24 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-27 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-28 00:00:00+00:00,0.0,0.0,998367.6029999999
2016-06-29 00:00:00+00:00,0.0,0.0,998494.7649999998
2016-06-30 00:00:00+00:00,0.0,0.0,998421.5529999997
2016-07-01 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-04 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-05 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-06 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-07 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-08 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-11 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-12 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-13 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-14 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-15 00:00:00+00:00,0.0,0.0,998558.4399999997
2016-07-18 00:00:00+00:00,0.0,0.0,997584.8619999997
2016-07-19 00:00:00+00:00,0.0,0.0,997241.6489999999
2016-07-20 00:00:00+00:00,0.0,0.0,997241.6489999999
2016-07-21 00:00:00+00:00,0.0,0.0,997241.6489999999
2016-07-22 00:00:00+00:00,0.0,0.0,996328.2769999998
2016-07-25 00:00:00+00:00,0.0,0.0,996328.2769999998
2016-07-26 00:00:00+00:00,0.0,0.0,996328.2769999998
2016-07-27 00:00:00+00:00,0.0,0.0,996074.1989999998
2016-07-28 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-07-29 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-01 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-02 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-03 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-04 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-05 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-08 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-09 00:00:00+00:00,0.0,0.0,995509.8459999997
2016-08-10 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-11 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-12 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-15 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-16 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-17 00:00:00+00:00,0.0,0.0,995544.7989999996
2016-08-18 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-19 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-22 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-23 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-24 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-25 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-26 00:00:00+00:00,0.0,0.0,995460.9619999997
2016-08-29 00:00:00+00:00,0.0,0.0,995437.5909999998
2016-08-30 00:00:00+00:00,0.0,0.0,995414.3419999997
2016-08-31 00:00:00+00:00,0.0,0.0,995414.3419999997
2016-09-01 00:00:00+00:00,0.0,0.0,995831.2709999998
2016-09-02 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-05 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-06 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-07 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-08 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-09 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-12 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-13 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-14 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-19 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-20 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-21 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-22 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-23 00:00:00+00:00,0.0,0.0,995458.0169999999
2016-09-26 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-09-27 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-09-28 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-09-29 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-09-30 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-10 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-11 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-12 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-13 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-14 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-17 00:00:00+00:00,0.0,0.0,995825.0609999998
2016-10-18 00:00:00+00:00,0.0,0.0,995781.5379999997
2016-10-19 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-20 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-21 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-24 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-25 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-26 00:00:00+00:00,0.0,0.0,996247.7599999998
2016-10-27 00:00:00+00:00,0.0,0.0,996283.1589999996
2016-10-28 00:00:00+00:00,0.0,0.0,996283.1589999996
2016-10-31 00:00:00+00:00,0.0,0.0,996283.1589999996
2016-11-01 00:00:00+00:00,0.0,0.0,995937.8139999995
2016-11-02 00:00:00+00:00,0.0,0.0,996942.5459999995
2016-11-03 00:00:00+00:00,0.0,0.0,996942.5459999995
2016-11-04 00:00:00+00:00,0.0,0.0,996942.5459999995
2016-11-07 00:00:00+00:00,0.0,0.0,996942.5459999995
2016-11-08 00:00:00+00:00,0.0,0.0,996942.5459999995
2016-11-09 00:00:00+00:00,0.0,0.0,996505.7019999993
2016-11-10 00:00:00+00:00,0.0,0.0,996505.7019999993
2016-11-11 00:00:00+00:00,0.0,0.0,996757.4669999994
2016-11-14 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-15 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-16 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-17 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-18 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-21 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-22 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-23 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-24 00:00:00+00:00,0.0,0.0,997999.1549999993
2016-11-25 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-11-28 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-11-29 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-11-30 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-12-01 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-12-02 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-12-05 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-12-06 00:00:00+00:00,0.0,0.0,997440.0069999993
2016-12-07 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-08 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-09 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-12 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-13 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-14 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-15 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-16 00:00:00+00:00,0.0,0.0,996040.4649999993
2016-12-19 00:00:00+00:00,0.0,0.0,995532.6259999992
2016-12-20 00:00:00+00:00,0.0,0.0,995534.8419999994
2016-12-21 00:00:00+00:00,0.0,0.0,995534.8419999994
2016-12-22 00:00:00+00:00,0.0,0.0,995534.8419999994
2016-12-23 00:00:00+00:00,0.0,0.0,995534.8419999994
2016-12-26 00:00:00+00:00,0.0,0.0,996267.9589999993
2016-12-27 00:00:00+00:00,0.0,0.0,996410.9449999994
2016-12-28 00:00:00+00:00,0.0,0.0,996410.9449999994
2016-12-29 00:00:00+00:00,0.0,0.0,996410.9449999994
2016-12-30 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-03 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-04 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-05 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-06 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-09 00:00:00+00:00,0.0,0.0,996410.9449999994
2017-01-10 00:00:00+00:00,0.0,0.0,996332.8449999994
2017-01-11 00:00:00+00:00,0.0,0.0,996332.8449999994
2017-01-12 00:00:00+00:00,0.0,0.0,996332.8449999994
2017-01-13 00:00:00+00:00,0.0,0.0,996332.8449999994
2017-01-16 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-17 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-18 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-19 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-20 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-23 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-24 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-25 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-01-26 00:00:00+00:00,0.0,0.0,996723.2499999994
2017-02-03 00:00:00+00:00,0.0,0.0,994774.3349999994
2017-02-06 00:00:00+00:00,0.0,0.0,994774.3349999994
2017-02-07 00:00:00+00:00,0.0,0.0,994774.3349999994
2017-02-08 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-09 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-10 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-13 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-14 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-15 00:00:00+00:00,0.0,0.0,995355.2709999994
2017-02-16 00:00:00+00:00,0.0,0.0,996584.4139999994
2017-02-17 00:00:00+00:00,0.0,0.0,996483.4479999994
2017-02-20 00:00:00+00:00,0.0,0.0,996122.2619999994
2017-02-21 00:00:00+00:00,0.0,0.0,996122.2619999994
2017-02-22 00:00:00+00:00,0.0,0.0,996122.2619999994
2017-02-23 00:00:00+00:00,0.0,0.0,996122.2619999994
